source_id;author;title;year;anchor_external;publication_place;publisher;pages;language;discipline;urn_cts;is_primary_text;has_translation;digital_source;notes;doi;pdf_path;has_pdf
Woolley1926_TheExcavat;Woolley;The Excavations at Ur, 1925–26;1926;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Woolley1939_TheZiggura;Woolley;The Ziggurat and Its Surroundings;1939;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Woolley1962_TheNeoBaby;Woolley;The Neo-Babylonian and Persian Periods;1962;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Woolley1974_TheBuildin;Woolley;The Buildings of the Third Dynasty;1974;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Zettler1986_Frombeneat;Zettler;From beneath the Temple: Inscribed Objects from Ur;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Zettler1992_TheUrIIIIn;Zettler;The Ur III Inanna Temple at Nippur. Berliner Beiträge zum Vorderen Orient 11;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Alster1983_EnlilandNi;Alster;Enlil and Ninlil: The Marriage of Sud;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Andre-Salvini1999_Lestablett;André-Salvini;Les tablettes cunéiformes de Qalʿat al-Bahreïn;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Black1994_TheFarmers;Black;The Farmer’s Instructions;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Black1987_SumerianRi;Black;Sumerian Riddles: A Corpus;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cole1996_NippurinLa;Cole;Nippur in Late Assyrian Times. State Archives of Assyria Studies 4;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cooper1996_Miettesdel;Cooper;Miettes de l’edubba;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cooper1978_TheReturno;Cooper;The Return of Ninurta to Nippur;1978;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Dijk1983_LUGALUDMEL;Dijk;LUGAL UD ME-LAM-bi NIR-GAL: Le récit épique et didactique des Travaux de Ninurta, du Déluge et de la Nouvelle Création;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Eidem1997_CuneiformI;Eidem;Cuneiform Inscriptions;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Finkel1986_OntheSerie;Finkel;On the Series of Sidu;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
George1999_TheEpicofG;George;The Epic of Gilgamesh;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hilgert1998_DrehemAdmi;Hilgert;Drehem Administrative Documents from the Reign of Šulgi;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Koldewey1908_AusdenBeri;Koldewey;Aus den Berichten Professor Dr. Koldeweys aus Babylon;1908;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Kraus1985_Mittelbaby;Kraus;Mittelbabylonische Opferschauprotokolle;1985;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
McEwan1986_ReviewofJe;McEwan;Review of Jean-Marie Durand, Textes babyloniens d’époque récente;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Reiner1987_OntheEarly;Reiner;On the Early History of the Eršahunga Prayer;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Reiner1998_Literature;Reiner;Literature as a Source of Lexical Inspiration: Some Notes on a Hymn to the Goddess Inanna;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sassmannshausen1994_Einungewoh;Sassmannshausen;Ein ungewöhnliches mittelbabylonisches Urkundenfragment aus Nippur;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sjoberg1975_Inninmagur;Sjöberg;In-nin ma-gur4-ra: A Hymn to the Goddess Inanna by the En-Priestess Enheduanna;1975;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Stol1980_Lederindus;Stol;Leder(industrie;1980;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tigay1982_TheEvoluti;Tigay;The Evolution of the Gilgamesh Epic;1982;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veldhuis1999_ReviewofSi;Veldhuis;Review of Simo Parpola, The Standard Babylonian Epic of Gilgamesh;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Archi1973_FromEnkisH;Archi;From Enki’s Headaches to Phonology;1973;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Archi1987_TheSignlis;Archi;The ‘Sign-list’ from Ebla;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Bauer1994_TheFarmers;Bauer;The Farmer’s Instructions: A Sumerian Agricultural Manual;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Bauer1998_Dervorsarg;Bauer;Der vorsargonische Abschnitt der mesopotamischen Geschichte;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Bauer2002_TheForerun;Bauer;The Forerunners of Maru and Hamtu in Old Babylonian;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil1961_TheHomeoft;Civil;The Home of the Fish: A New Sumerian Literary Composition;1961;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cohen1988_TheCanonic;Cohen;The Canonical Lamentations of Ancient Mesopotamia;1988;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maaijer1999_IBTURTumma;Maaijer;IB.TUR = Tummal;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Englund1995_TheresaRat;Englund;There’s a Rat in My Soup!;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Farber1977_Beschworun;Farber;Beschwörungsrituale an Ištar und Dumuzi;1977;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Finkel1998_AStudyinSc;Finkel;A Study in Scarlet: Incantations against Samana;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Geller1985_Forerunner;Geller;Forerunners to Udug-Hul: Sumerian Exorcistic Incantations;1985;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
George1999_TheDogsofN;George;The Dogs of Ninkilim: Magic against Field Pests in Ancient Mesopotamia;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hallo1970_TheCulticS;Hallo;The Cultic Setting of Sumerian Poetry;1970;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Heimpel1968_Tierbilder;Heimpel;Tierbilder in der sumerischen Literatur;1968;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Jacobsen2000_Ningiszida;Jacobsen;Ningiszida’s Boat-Ride to Hades;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Krebernik1983_ZuSyllabar;Krebernik;Zu Syllabar und Orthographie der lexikalischen Texte aus Ebla. Teil 2 (Glossar;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Krebernik1984_DieBeschwo;Krebernik;Die Beschwörungen aus Fara und Ebla: Untersuchungen zur ältesten keilschriftlichen Beschwörungsliteratur;1984;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Krecher1983_Eineunorth;Krecher;Eine unorthographische sumerische Wortliste aus Ebla;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Krispijn1981_DieIdentif;Krispijn;Die Identifikation zweier lexikalischen Texte aus Ebla MEE III Nr. 62 und 63;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Landsberger1934_DieFaunade;Landsberger;Die Fauna des alten Mesopotamien nach der 14. Tafel der Serie Har-ra = hubullu;1934;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Owen1981_OfBirdsEgg;Owen;Of Birds, Eggs and Turtles;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Rubio0_Orthograph;Rubio;Orthography and Grammar of the Ur III Sumerian Literary Texts;0000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Salonen1973_VogelundVo;Salonen;Vögel und Vogelfang im alten Mesopotamien. AASF B 180;1973;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Schretter1990_EmesalStud;Schretter;Emesal-Studien: Sprach- und literaturgeschichtliche Untersuchungen zur sogenannten Frauensprache des Sumerischen. Innsbrucker Beiträge zur Kulturwissenschaft, Sonderheft 69;1990;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sjoberg1969_TheCollect;Sjӧberg;The Collection of the Sumerian Temple Hymns;1969;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Steinkeller1984_TheSumeria;Steinkeller;The Sumerian Verb lugx (LUL;1984;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Steinkeller2001_NewLighton;Steinkeller;New Light on the Hydrology and Topography of Southern Babylonia in the Third Millennium;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veldhuis1996_ANippurEme;Veldhuis;A Nippur Emesal Vocabulary;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Horowitz1988_AnAssurSou;Horowitz;An Assur Source for Urra 21;1988;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Biggs1974_Inscriptio;Biggs;Inscriptions from Tell Abū Ṣalābīkh;1974;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil1983_TheSignLAK;Civil;The Sign LAK 384;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cohen1976_TheNameNin;Cohen;The Name Nintinugga with a Note on the Possible Identification of Tell Abu Salabikh;1976;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Englund1998_Textsfromt;Englund;Texts from the Late Uruk Period;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Englund1993_Dielexikal;Englund;Die lexikalischen Listen der archaischen Texte aus Uruk;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Farber-Flugge1999_KleinerLei;Farber-Flügge;Kleiner Leitfaden zum Silbenvokabular A;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Gelb1991_EarliestLa;Gelb;Earliest Land Tenure Systems in the Near East: Ancient Kudurrus;1991;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Green1981_TheConstru;Green;The Construction and Implementation of the Cuneiform Writing System;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Green1987_Zeichenlis;Green;Zeichenliste der archaischen Texte aus Uruk;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Krispijn1992_TheEarlyMe;Krispijn;The Early Mesopotamian Lexical Lists and the Dawn of Linguistics;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1994_Writingand;Michalowski;Writing and Literacy in Early States: A Mesopotamianist Perspective;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Nissen2004_DieVerwend;Nissen;Die Verwendung der Schrift im frühen Babylonien;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Pearce1996_TheNumberS;Pearce;The Number-Syllabary Texts;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Steinkeller1990_TheValuesu;Steinkeller;The Value sur of ÉREN in Third Millennium Sources;1990;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Steinkeller1995_ReviewofZe;Steinkeller;Review of Zeichenliste der archaischen Texte aus Uruk, by Margaret W;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Steinkeller2004_ABuildingI;Steinkeller;A Building Inscription of Sîn-iddinam and Other Inscribed Materials from Abu Duwari;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Steinkeller2004_StudiesinT;Steinkeller;Studies in Third Millennium Paleography, 4: Sign KI;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Vanstiphout1992_Repetition;Vanstiphout;Repetition and Structure in the Aratta Cycle;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Soden1936_Leistungun;Soden;Leistung und Grenze sumerischer und babylonischer Wissenschaft;1936;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Westenholz1998_Thoughtson;Westenholz;Thoughts on Esoteric Knowledge and Secret Lore;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilcke1995_DieInschri;Wilcke;Die Inschrift der ‘Figure aux plumes’;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilcke2003_EarlyAncie;Wilcke;Early Ancient Near Eastern Law: A History of Its Beginnings;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Bock2004_Uberlegung;Böck;Überlegungen zu einem Kultfest der altmesopotamischen Göttin Inanna;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Clayden1996_KurigalzuI;Clayden;Kurigalzu I and the Restoration of Babylonia;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Feldman2006_Diplomacyb;Feldman;Diplomacy by Design: Luxury Arts and an ‘International Style’ in the Ancient Near East, 1400–1200 BCE;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Finkelstein1953_CuneiformT;Finkelstein;Cuneiform Texts from Tell Billa;1953;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Fleming1992_TheInstall;Fleming;The Installation of Baal’s High Priestess at Emar: A Window on Ancient Syrian Religion;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Foster1993_BeforetheM;Foster;Before the Muses: An Anthology of Akkadian Literature;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Izre'el1997_TheAmarnaS;Izre’el;The Amarna Scholarly Tablets;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Kramer1948_Fragmentso;Kramer;Fragments of a Diorite Statue of Kurigalzu in the Iraq Museum;1948;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lenzi2008_Secrecyand;Lenzi;Secrecy and the Gods: Secret Knowledge in Ancient Mesopotamia and Biblical Israel;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Machinist1984_TheAssyria;Machinist;The Assyrians and Their Babylonian Problem: Some Reflections;1984;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maul1998_MardukNabu;Maul;Marduk, Nabû und der assyrische Fall: Die Geschichte eines sumerischen Šuʾilas;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Myhrman1911_Babylonian;Myhrman;Babylonian Hymns and Prayers. Publications of the Babylonian Section 1/1;1911;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sallaberger1996_ReviewofFl;Sallaberger;Review of Fleming 1992;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Slanski2000_Classifica;Slanski;Classification, Historiography and Monumental Authority: The Babylonian Entitlement narû (kudurrus;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Mieroop2007_AHistoryof;Mieroop;A History of the Ancient Near East;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Soldt2001_Nabusallim;Soldt;Nabû-šallim, an Assyrian Scribe Working in the ‘Southern Palace’ at Ugarit;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veldhuis2008_Kurigalzus;Veldhuis;Kurigalzu’s Statue Inscription;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Weidner1952_DieBibliot;Weidner;Die Bibliothek Tiglatpilesers I;1952;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Westenholz2005_SingaSongf;Westenholz;Sing a Song for Šulgi;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cavigneaux1980_DieFragmen;Cavigneaux;Die Fragmente der sumerisch-akkadischen Wortliste ‘ERIMḫuš’ im Vorderasiatischen Museum zu Berlin;1980;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cavigneaux1981_TextsfromB;Cavigneaux;Texts from Babylon: Textes scolaires du Temple de Nabû ša Harê;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cavigneaux1996_Uncolophon;Cavigneaux;Un colophon de type Nabû ša Harê;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cavigneaux1999_Nabusahare;Cavigneaux;Nabû ša harê und die Kinder von Babylon;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil2010_TheLexical;Civil;The Lexical Texts in the Schøyen Collection;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Frahm1995_TonvomTond;Frahm;Ton vom Ton des heiligen Hügels;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Frahm2002_Assur2001D;Frahm;Assur 2001: Die Schriftfunde;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Frahm2011_Babylonian;Frahm;Babylonian and Assyrian Text Commentaries: Origins of Interpretation;2011;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
George1992_Babylonian;George;Babylonian Topographical Texts;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
George2010_TheColopho;George;The Colophon of MS 5007;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Gesche1995_TonvomTond;Gesche;Ton vom Ton des heiligen Hügels – woher stammt der Ton wirklich?;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hrusa2010_Dieakkadis;Hruša;Die akkadische Synonymenliste malku = šarru: Eine Textedition mit Übersetzung und Kommentar;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maul1998_Tikipsanta;Maul;Tikip santakki mala bašmu ... Anstelle eines Vorwortes;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ossendrijver2011_Exzellente;Ossendrijver;Exzellente Netzwerke: Die Astronomen von Uruk;2011;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ossendrijver2011_ScienceinA;Ossendrijver;Science in Action: Networks in Babylonian Astronomy;2011;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Pearce1993_Statements;Pearce;Statements of Purpose: Why the Scribes Wrote;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Peterson2007_ANewSource;Peterson;A New Source for Diri Tablet 7;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
