source_id;urn_cts;is_primary_text;has_pdf;anchor_external;pdf_path;digital_source;author;language;has_translation;pages;title;publisher;publication_place;source_book;notes;source_type;year;doi;discipline;txt_path
Fletcher1927_Leptospiro;;No;FALSE;external;;;Fletcher;;No;;Leptospirosis, Tsutsugamushi Disease and Tropical Typhus;;;;auto-extracted from references;;1927;;;
Gardner1946_Laboratory;;No;FALSE;external;;;Gardner;;No;;Laboratory Diagnosis of Weil’s Disease;;;;auto-extracted from references;;1946;;;
Hall1951_Evaluation;;No;FALSE;external;;;Hall;;No;;Evaluation of Antibiotic Therapy in Human Leptospirosis;;;;auto-extracted from references;;1951;;;
Hamilton1934_WeilsDisea;;No;FALSE;external;;;Hamilton Fairley;;No;;Weil’s Disease among Sewer Workers in London;;;;auto-extracted from references;;1934;;;
Hartskeerl2011_EmergenceC;;No;FALSE;external;;;Hartskeerl;;No;;Emergence, Control and Re-emerging Leptospirosis: Dynamics of Infection in the Changing World;;;;auto-extracted from references;;2011;;;
Ido1918_Spirochaet;;No;FALSE;external;;;Ido;;No;;Spirochaeta Hebdomadis, the Causative Agent of Seven Day Fever;;;;auto-extracted from references;;1918;;;
Ko1999_UrbanEpide;;No;FALSE;external;;;Ko;;No;;Urban Epidemic of Severe Leptospirosis in Brazil;;;;auto-extracted from references;;1999;;;
Kocen1962_Leptospiro;;No;FALSE;external;;;Kocen;;No;;Leptospirosis: A Comparison of Symptomatic and Penicillin Therapy;;;;auto-extracted from references;;1962;;;
Kristensen1935_OmWeilsSyg;;No;FALSE;external;;;Kristensen;;No;;Om Weil’s Sygdom i Danmark;;;;auto-extracted from references;;1935;;;
Limmathurotsakul2012_FoolsGoldW;;No;FALSE;external;;;Limmathurotsakul;;No;;Fool’s Gold: Why Imperfect Reference Tests Are Undermining the Evaluation of Novel Diagnostics;;;;auto-extracted from references;;2012;;;
Lopes2004_Comparativ;;No;FALSE;external;;;Lopes;;No;;Comparative Study of In-Hospital Case-Fatality Rate of Leptospirosis;;;;auto-extracted from references;;2004;;;
Mayxay2013_CausesofNo;;No;FALSE;external;;;Mayxay;;No;;Causes of Non-Malarial Fever in Laos;;;;auto-extracted from references;;2013;;;
McClain1984_Doxycyclin;;No;FALSE;external;;;McClain;;No;;Doxycycline Therapy for Leptospirosis;;;;auto-extracted from references;;1984;;;
Molner1948_Leptospira;;No;FALSE;external;;;Molner;;No;;Leptospiral Infections: A Survey;;;;auto-extracted from references;;1948;;;
Pappas2008_TheGlobali;;No;FALSE;external;;;Pappas;;No;;The Globalization of Leptospirosis;;;;auto-extracted from references;;2008;;;
Puliyath2012_Leptospiro;;No;FALSE;external;;;Puliyath;;No;;Leptospirosis in Pregnancy;;;;auto-extracted from references;;2012;;;
Reller2014_Unsuspecte;;No;FALSE;external;;;Reller;;No;;Unsuspected Leptospirosis Is a Cause of Acute Febrile Illness in Nicaragua;;;;auto-extracted from references;;2014;;;
Ross1958_Treatmento;;No;FALSE;external;;;Ross Russell;;No;;Treatment of Leptospirosis with Oxytetracycline;;;;auto-extracted from references;;1958;;;
Segura2005_ClinicalSp;;No;FALSE;external;;;Segura;;No;;Clinical Spectrum of Pulmonary Involvement in Leptospirosis;;;;auto-extracted from references;;2005;;;
Silva2011_RIFLEandAK;;No;FALSE;external;;;Silva Júnior;;No;;RIFLE and AKIN Classifications Predict Mortality in Leptospirosis;;;;auto-extracted from references;;2011;;;
Slot1932_Leptospiro;;No;FALSE;external;;;Slot;;No;;Leptospirosen in Bangkinang en Omgeving;;;;auto-extracted from references;;1932;;;
Smith1949_WeilsDisea;;No;FALSE;external;;;Smith;;No;;Weil’s Disease in the North-East of Scotland;;;;auto-extracted from references;;1949;;;
Smythe2009_TheMicrosc;;No;FALSE;external;;;Smythe;;No;;The Microscopic Agglutination Test Is an Unreliable Predictor;;;;auto-extracted from references;;2009;;;
Spichler2012_Comparativ;;No;FALSE;external;;;Spichler;;No;;Comparative Analysis of Severe Pediatric and Adult Leptospirosis;;;;auto-extracted from references;;2012;;;
Hooste2007_Leptospiro;;No;FALSE;external;;;Hooste;;No;;Leptospirosis: Review of the Literature;;;;auto-extracted from references;;2007;;;
Vervoort1923_Spirochaet;;No;FALSE;external;;;Vervoort;;No;;Spirochaeten bij Acute Koortsige Ziekten van Onbekende Oorsprong in de Tropen;;;;auto-extracted from references;;1923;;;
Vijayachari2004_Leptospiro;;No;FALSE;external;;;Vijayachari;;No;;Leptospirosis among Schoolchildren of the Andaman & Nicobar Islands;;;;auto-extracted from references;;2004;;;
Walch-Sorgdrager1939_Leptospiro;;No;FALSE;external;;;Walch-Sorgdrager;;No;;Leptospiroses;;;;auto-extracted from references;;1939;;;
Wilmaers1917_Quarantese;;No;FALSE;external;;;Wilmaers;;No;;Quarante-sept cas de spirochétose ictero-hémorragique;;;;auto-extracted from references;;1917;;;
Wilson1927_ProbableIn;;No;FALSE;external;;;Wilson;;No;;Probable Inference, the Law of Succession, and Statistical Inference;;;;auto-extracted from references;;1927;;;
Organization2010_Reportofth;;No;FALSE;external;;;Organization;;No;;Report of the First Meeting of the Leptospirosis Burden Epidemiology Reference Group;;;;auto-extracted from references;;2010;;;
Zaki1996_Leptospiro;;No;FALSE;external;;;Zaki;;No;;Leptospirosis Associated with Acute Febrile Illness and Pulmonary Hemorrhage;;;;auto-extracted from references;;1996;;;
Barberon2012_ArchibabIL;;No;FALSE;external;;;Barberon;;No;;Archibab I. Les religieuses et le culte de Marduk dans le royaume de Babylone;;;;auto-extracted from references;;2012;;;
Cohen1993_TheCulticC;;No;FALSE;external;;;Cohen;;No;;The Cultic Calendars of the Ancient Near East;;;;auto-extracted from references;;1993;;;
Graef2001_Unsceauave;;No;FALSE;external;;;Graef;;No;;Un sceau avec le kišib d’Ur-Utu, grand lamentateur d’Anunītum;;;;auto-extracted from references;;2001;;;
Meyer1982_Mubabbilut;;No;FALSE;external;;;Meyer;;No;;Mubabbilūtum dans une lettre paléo-babylonienne tardive;;;;auto-extracted from references;;1982;;;
Dresch1989_TribesGove;;No;FALSE;external;;;Dresch;;No;;Tribes, Government and History in Yemen;;;;auto-extracted from references;;1989;;;
Eidem2008_ApumaKingd;;No;FALSE;external;;;Eidem;;No;;Apum, a Kingdom on the Old Assyrian Route;;;;auto-extracted from references;;2008;;;
Janssen2012_OfWillsand;;No;FALSE;external;;;Janssen;;No;;Of Wills and Bills: On Inherited Debts in the Ur-Utu Archive;;;;auto-extracted from references;;2012;;;
Janssen2012_TheGuardWh;;No;FALSE;external;;;Janssen;;No;;The Guard Who Molested Gentlemen ... A Letter Ana Awīlē from the Ur-Utu Archive;;;;auto-extracted from references;;2012;;;
Kouwenberg2010_TheAkkadia;;No;FALSE;external;;;Kouwenberg;;No;;The Akkadian Verb and Its Semitic Background;;;;auto-extracted from references;;2010;;;
Landsberger1915_Derkultisc;;No;FALSE;external;;;Landsberger;;No;;Der kultische Kalender der Babylonier und Assyrer;;;;auto-extracted from references;;1915;;;
Saller1999_PaterFamil;;No;FALSE;external;;;Saller;;No;;Pater Familias, Mater Familias, and the Gendered Semantics of the Roman Household;;;;auto-extracted from references;;1999;;;
Tanret2005_Kubburumlo;;No;FALSE;external;;;Tanret;;No;;Kubburum loue une maison;;;;auto-extracted from references;;2005;;;
Tanret1992_Anaqabequi;;No;FALSE;external;;;Tanret;;No;;Ana qabê: qui remplace qui?;;;;auto-extracted from references;;1992;;;
Toorn1996_FamilyReli;;No;FALSE;external;;;Toorn;;No;;Family Religion in Babylonia, Syria and Israel: Continuity and Change in the Forms of Religious Life;;;;auto-extracted from references;;1996;;;
Veenhof1991_AssyrianCo;;No;FALSE;external;;;Veenhof;;No;;Assyrian Commercial Activities in Old Babylonian Sippar – Some New Evidence;;;;auto-extracted from references;;1991;;;
Veenhof2012_DasAnsehen;;No;FALSE;external;;;Veenhof;;No;;Das Ansehen eines altorientalischen Herrschers bei seinen Untertanen;;;;auto-extracted from references;;2012;;;
Unknown1996_HousesandH;;No;FALSE;external;;;Unknown;;No;;Houses and Households in Ancient Mesopotamia;;;;auto-extracted from references;;1996;;;
Albayrak2001_KultepeMet;;No;FALSE;external;;;Albayrak;;No;;Kültepe Metinlerinde Geçen mā’û ‘Su’ Kelimesi;;;;auto-extracted from references;;2001;;;
Alp1968_Zylinderun;;No;FALSE;external;;;Alp;;No;;Zylinder und Stempelsiegel aus Karahöyük bei Konya;;;;auto-extracted from references;;1968;;;
Balkan1957_LetterofKi;;No;FALSE;external;;;Balkan;;No;;Letter of King Anum-Hirbi of Mama to King Warshama of Kanish;;;;auto-extracted from references;;1957;;;
Barjamovic2011_AHistorica;;No;FALSE;external;;;Barjamovic;;No;;A Historical Geography of Ancient Anatolia in the Old Assyrian Colony Period;;;;auto-extracted from references;;2011;;;
Barjamovic2012_UpsandDown;;No;FALSE;external;;;Barjamovic;;No;;Ups and Downs at Kanesh: Chronology, History and Society in the Old Assyrian Period;;;;auto-extracted from references;;2012;;;
Bilgic1964_ThreeTable;;No;FALSE;external;;;Bilgiç;;No;;Three Tablets from the City Mound of Kültepe;;;;auto-extracted from references;;1964;;;
Bilgic1992_EblainCapp;;No;FALSE;external;;;Bilgiç;;No;;‘Ebla’ in Cappadocian Inscriptions;;;;auto-extracted from references;;1992;;;
Dassow2008_StateandSo;;No;FALSE;external;;;Dassow;;No;;State and Society in the Late Bronze Age Alalah under the Mittani Empire;;;;auto-extracted from references;;2008;;;
Dercksen1996_TheOldAssy;;No;FALSE;external;;;Dercksen;;No;;The Old Assyrian Copper Trade in Anatolia;;;;auto-extracted from references;;1996;;;
Dercksen2001_WhenWeMeti;;No;FALSE;external;;;Dercksen;;No;;‘When We Met in Hattuš.’ Trade according to Old Assyrian Texts from Alishar and Boğazköy;;;;auto-extracted from references;;2001;;;
Dercksen2002_Kulturelle;;No;FALSE;external;;;Dercksen;;No;;Kultureller und wirtschaftlicher Austausch zwischen Assyrern und Anatoliern;;;;auto-extracted from references;;2002;;;
Dercksen2004_OldAssyria;;No;FALSE;external;;;Dercksen;;No;;Old Assyrian Institutions;;;;auto-extracted from references;;2004;;;
Dercksen2004_SomeElemen;;No;FALSE;external;;;Dercksen;;No;;Some Elements of Old Anatolian Society in Kaniš;;;;auto-extracted from references;;2004;;;
Dercksen2005_MetalsAcco;;No;FALSE;external;;;Dercksen;;No;;Metals According to Documents from Kültepe-Kanish;;;;auto-extracted from references;;2005;;;
Dercksen2007_OnAnatolia;;No;FALSE;external;;;Dercksen;;No;;On Anatolian Loanwords in Akkadian Texts from Kültepe;;;;auto-extracted from references;;2007;;;
Dercksen2008_Subsistenc;;No;FALSE;external;;;Dercksen;;No;;Subsistence, Surplus and the Market for Grain and Meat at Ancient Kanesh;;;;auto-extracted from references;;2008;;;
Dercksen2008_Observatio;;No;FALSE;external;;;Dercksen;;No;;Observations on Land Use and Agriculture in Kaneš;;;;auto-extracted from references;;2008;;;
Donmez2008_AGeneralLo;;No;FALSE;external;;;Dönmez;;No;;A General Look at the Central Black Sea Region during the Middle Bronze Age;;;;auto-extracted from references;;2008;;;
Eidem1991_AnOldAssyr;;No;FALSE;external;;;Eidem;;No;;An Old Assyrian Treaty from Tell Leilan;;;;auto-extracted from references;;1991;;;
Eidem2011_TheRoyalAr;;No;FALSE;external;;;Eidem;;No;;The Royal Archives from Tell Leilan;;;;auto-extracted from references;;2011;;;
Emre1995_PilgrimFla;;No;FALSE;external;;;Emre;;No;;Pilgrim-Flasks from Level I of the Kārum of Kaniš;;;;auto-extracted from references;;1995;;;
Emre1999_SyrianBott;;No;FALSE;external;;;Emre;;No;;Syrian Bottles from the Kārum of Kaniš;;;;auto-extracted from references;;1999;;;
Fairbairn2006_Archaeobot;;No;FALSE;external;;;Fairbairn;;No;;Archaeobotany at Kaman Kalehöyük 2005;;;;auto-extracted from references;;2006;;;
Fairbairn2007_Archaeobot;;No;FALSE;external;;;Fairbairn;;No;;Archaeobotany at Kaman Kalehöyük (2006;;;;auto-extracted from references;;2007;;;
Forlanini1992_AmMittlere;;No;FALSE;external;;;Forlanini;;No;;Am Mittleren Kızılırmak;;;;auto-extracted from references;;1992;;;
Forlanini2006_Etapesetit;;No;FALSE;external;;;Forlanini;;No;;Étapes et itinéraires entre Aššur et l’Anatolie;;;;auto-extracted from references;;2006;;;
Garelli1963_LesAssyrie;;No;FALSE;external;;;Garelli;;No;;Les Assyriens en Cappadoce;;;;auto-extracted from references;;1963;;;
Garelli1989_Lemarchede;;No;FALSE;external;;;Garelli;;No;;Le marché de Burušhattum;;;;auto-extracted from references;;1989;;;
Gunbatti1987_YenidenIsl;;No;FALSE;external;;;Günbattı;;No;;Yeniden İşlenen Bir Kültepe Tableti;;;;auto-extracted from references;;1987;;;
Gunbatti2005_2000ve2001;;No;FALSE;external;;;Günbattı;;No;;2000 ve 2001 Yılı Kültepe Kazılarında Ele Geçen Bazı I-b Tabletleri;;;;auto-extracted from references;;2005;;;
Gunbatti2008_AnEponymLi;;No;FALSE;external;;;Günbattı;;No;;An Eponym List (KEL G) from Kültepe;;;;auto-extracted from references;;2008;;;
Hecker1991_ZurHerkunf;;No;FALSE;external;;;Hecker;;No;;Zur Herkunft der hethitischen Keilschrift;;;;auto-extracted from references;;1991;;;
Hecker1996_ZurHerkunf;;No;FALSE;external;;;Hecker;;No;;Zur Herkunft der hethitischen Keilschrift;;;;auto-extracted from references;;1996;;;
Hecker1997_UberdenEup;;No;FALSE;external;;;Hecker;;No;;Über den Euphrat;;;;auto-extracted from references;;1997;;;
Kryszat2003_ZurListede;;No;FALSE;external;;;Kryszat;;No;;Zur Liste der Schwurgötter im Assur-Apûm-Vertrag;;;;auto-extracted from references;;2003;;;
Kryszat2006_HerrscherH;;No;FALSE;external;;;Kryszat;;No;;Herrscher, Herrschaft und Kulttradition in Anatolien, Teil 2;;;;auto-extracted from references;;2006;;;
Kryszat2008_HerrscherK;;No;FALSE;external;;;Kryszat;;No;;Herrscher, Kult und Kulttradition ... Teil 3/1;;;;auto-extracted from references;;2008;;;
Larsen1972_ARevoltaga;;No;FALSE;external;;;Larsen;;No;;A Revolt against Hattuša;;;;auto-extracted from references;;1972;;;
Larsen2002_TheAssurna;;No;FALSE;external;;;Larsen;;No;;The Aššur-nādā Archive;;;;auto-extracted from references;;2002;;;
Lassen2010_TheTradein;;No;FALSE;external;;;Lassen;;No;;The Trade in Wool in Old Assyrian Anatolia;;;;auto-extracted from references;;2010;;;
Marro2004_UpperMesop;;No;FALSE;external;;;Marro;;No;;Upper Mesopotamia and the Caucasus;;;;auto-extracted from references;;2004;;;
Michel1991_Durhumidso;;No;FALSE;external;;;Michel;;No;;Durhumid, son commerce et ses marchands;;;;auto-extracted from references;;1991;;;
Michel1997_Atableavec;;No;FALSE;external;;;Michel;;No;;À table avec les marchands paléo-assyriens;;;;auto-extracted from references;;1997;;;
Michel2002_Nouvellesd;;No;FALSE;external;;;Michel;;No;;Nouvelles données pour la chronologie du IIe millénaire;;;;auto-extracted from references;;2002;;;
Michel2004_Theperdumm;;No;FALSE;external;;;Michel;;No;;Theperdum-mule;;;;auto-extracted from references;;2004;;;
Michel2006_Femmesetpr;;No;FALSE;external;;;Michel;;No;;Femmes et production textile à Aššur;;;;auto-extracted from references;;2006;;;
Michel2006_Lessuidesd;;No;FALSE;external;;;Michel;;No;;Les suidés dans la documentation de Kaniš;;;;auto-extracted from references;;2006;;;
Michel2008_Nouvellesd;;No;FALSE;external;;;Michel;;No;;Nouvelles données de géographie historique anatolienne;;;;auto-extracted from references;;2008;;;
Michel2008_Lesperegri;;No;FALSE;external;;;Michel;;No;;Les pérégrinations des marchands assyriens;;;;auto-extracted from references;;2008;;;
Michel2008_Etainetcui;;No;FALSE;external;;;Michel;;No;;Étain et cuivre dans les archives commerciales;;;;auto-extracted from references;;2008;;;
Michel2008_LesAssyrie;;No;FALSE;external;;;Michel;;No;;Les Assyriens et leurs femmes anatoliennes;;;;auto-extracted from references;;2008;;;
Michel2010_Lescomptoi;;No;FALSE;external;;;Michel;;No;;Les comptoirs de commerce assyriens en Anatolie;;;;auto-extracted from references;;2010;;;
Michel2010_Deuxtextes;;No;FALSE;external;;;Michel;;No;;Deux textes atypiques découverts à Kültepe;;;;auto-extracted from references;;2010;;;
Michel2012_Subartu;;No;FALSE;external;;;Michel;;No;;Subartu;;;;auto-extracted from references;;2012;;;
Michel1996_Heurtsavec;;No;FALSE;external;;;Michel;;No;;Heurts avec une principauté anatolienne;;;;auto-extracted from references;;1996;;;
Michel2010_TheTextile;;No;FALSE;external;;;Michel;;No;;The Textiles Traded by the Assyrians in Anatolia;;;;auto-extracted from references;;2010;;;
Miller2001_AnumHirbia;;No;FALSE;external;;;Miller;;No;;Anum-Hirbi and His Kingdom;;;;auto-extracted from references;;2001;;;
Muller-Karpe1994_Altanatoli;;No;FALSE;external;;;Müller-Karpe;;No;;Altanatolisches Metallhandwerk;;;;auto-extracted from references;;1994;;;
Nicola1999_AssyrianCo;;No;FALSE;external;;;Nicola;;No;;Assyrian Colony Period Fauna from Acemhöyük;;;;auto-extracted from references;;1999;;;
Ozguc1965_TheAnatoli;;No;FALSE;external;;;Özgüç;;No;;The Anatolian Group of Cylinder Seal Impressions from Kültepe;;;;auto-extracted from references;;1965;;;
Ozguc1986_KultepeKan;;No;FALSE;external;;;Özgüç;;No;;Kültepe-Kaniš II;;;;auto-extracted from references;;1986;;;
Ozguc2006_SealImpres;;No;FALSE;external;;;Özgüç;;No;;Seal Impressions on the Clay Envelopes from the Archives of Peruwa and Usur-ša-Ištar;;;;auto-extracted from references;;2006;;;
Sagona2009_AncientTur;;No;FALSE;external;;;Sagona;;No;;Ancient Turkey;;;;auto-extracted from references;;2009;;;
Sturm2001_PuzurAnnae;;No;FALSE;external;;;Sturm;;No;;Puzur-Annā – ein Schmied des Kārum Kaniš;;;;auto-extracted from references;;2001;;;
Sturm2008_AllanuHase;;No;FALSE;external;;;Sturm;;No;;Allanu – Haselnüsse als Delikatesse;;;;auto-extracted from references;;2008;;;
Veenhof2006_Travelingi;;No;FALSE;external;;;Veenhof;;No;;Traveling in Ancient Anatolia;;;;auto-extracted from references;;2006;;;
Veenhof2008_AcrosstheE;;No;FALSE;external;;;Veenhof;;No;;Across the Euphrates;;;;auto-extracted from references;;2008;;;
Veenhof2008_SomeDispla;;No;FALSE;external;;;Veenhof;;No;;Some Displaced Tablets from Kārum Kanesh;;;;auto-extracted from references;;2008;;;
Veenhof0_OldAssyria;;No;FALSE;external;;;Veenhof;;No;;Old Assyrian Traders in War and Peace;;;;auto-extracted from references;;0000;;;
Wilhelm2008_Hurriansin;;No;FALSE;external;;;Wilhelm;;No;;Hurrians in the Kültepe Texts;;;;auto-extracted from references;;2008;;;
Yakar1998_Environmen;;No;FALSE;external;;;Yakar;;No;;Environmental Factors Affecting Urbanisation in Bronze Age Anatolia;;;;auto-extracted from references;;1998;;;
Yakar2000_Ethnoarcha;;No;FALSE;external;;;Yakar;;No;;Ethnoarchaeology of Anatolia. Tel Aviv University Monograph Series 17;;;;auto-extracted from references;;2000;;;
